time,original_idx,date,sensor,state,activity_full,datetime,activity,marker,activity_list,num_activities,activity_list_str,first_activity,sensor_data_type,is_numeric,first_activity_l2,sensor_location,activity_list_R1,first_activity_R1,activity_list_R2,first_activity_R2,date_col,hour,part_of_day,dow,sensor_reading,time_delta,daily_subgroup,bucket_number,x,y,value,label_first,label_list,cluster_id,cluster_sample_id
11,110923,2009-08-02 07:53:59.036057,M012,OFF,,2009-08-02 07:53:59.036057,,,['R1 work in office'],1,R1 work in office,R1 work in office,str,False,Work,"[1006, 1502]",['R1 work in office'],R1 work in office,[],no_activity,2009-08-02,7,early_morning,sun,M012_OFF,0 days 00:00:00.025983,4,0,1006,1502,1,R1 work in office,['R1 work in office'],5,3
12,110924,2009-08-02 07:53:59.090611,M011,OFF,,2009-08-02 07:53:59.090611,,,['R1 work in office'],1,R1 work in office,R1 work in office,str,False,Work,"[1061, 1379]",['R1 work in office'],R1 work in office,[],no_activity,2009-08-02,7,early_morning,sun,M011_OFF,0 days 00:00:00.054554,4,0,1061,1379,1,R1 work in office,['R1 work in office'],5,3
13,110925,2009-08-02 07:54:00.096496,M010,ON,,2009-08-02 07:54:00.096496,,,['R1 work in office'],1,R1 work in office,R1 work in office,str,False,Work,"[1551, 1866]",['R1 work in office'],R1 work in office,[],no_activity,2009-08-02,7,early_morning,sun,M010_ON,0 days 00:00:01.005885,4,0,1551,1866,1,R1 work in office,['R1 work in office'],5,3
14,110926,2009-08-02 07:54:05.030505,M003,ON,,2009-08-02 07:54:05.030505,,,['R1 work in office'],1,R1 work in office,R1 work in office,str,False,Work,"[1674, 1866]",['R1 work in office'],R1 work in office,[],no_activity,2009-08-02,7,early_morning,sun,M003_ON,0 days 00:00:04.934009,4,0,1674,1866,1,R1 work in office,['R1 work in office'],5,3
15,110927,2009-08-02 07:54:05.048908,M010,OFF,,2009-08-02 07:54:05.048908,,,['R1 work in office'],1,R1 work in office,R1 work in office,str,False,Work,"[1551, 1866]",['R1 work in office'],R1 work in office,[],no_activity,2009-08-02,7,early_morning,sun,M010_OFF,0 days 00:00:00.018403,4,0,1551,1866,1,R1 work in office,['R1 work in office'],5,3
16,110928,2009-08-02 07:54:08.047314,M001,ON,,2009-08-02 07:54:08.047314,,,['R1 work in office'],1,R1 work in office,R1 work in office,str,False,Work,"[1438, 1369]",['R1 work in office'],R1 work in office,[],no_activity,2009-08-02,7,early_morning,sun,M001_ON,0 days 00:00:02.998406,4,0,1438,1369,1,R1 work in office,['R1 work in office'],5,3
17,110929,2009-08-02 07:54:09.057466,M001,OFF,,2009-08-02 07:54:09.057466,,,['R1 work in office'],1,R1 work in office,R1 work in office,str,False,Work,"[1438, 1369]",['R1 work in office'],R1 work in office,[],no_activity,2009-08-02,7,early_morning,sun,M001_OFF,0 days 00:00:01.010152,4,0,1438,1369,1,R1 work in office,['R1 work in office'],5,3
18,110930,2009-08-02 07:54:10.008816,M001,ON,,2009-08-02 07:54:10.008816,,,['R1 work in office'],1,R1 work in office,R1 work in office,str,False,Work,"[1438, 1369]",['R1 work in office'],R1 work in office,[],no_activity,2009-08-02,7,early_morning,sun,M001_ON,0 days 00:00:00.951350,4,0,1438,1369,1,R1 work in office,['R1 work in office'],5,3
19,110931,2009-08-02 07:54:11.014272,M003,OFF,,2009-08-02 07:54:11.014272,,,['R1 work in office'],1,R1 work in office,R1 work in office,str,False,Work,"[1674, 1866]",['R1 work in office'],R1 work in office,[],no_activity,2009-08-02,7,early_morning,sun,M003_OFF,0 days 00:00:01.005456,4,0,1674,1866,1,R1 work in office,['R1 work in office'],5,3
20,110932,2009-08-02 07:54:11.079661,M001,OFF,,2009-08-02 07:54:11.079661,,,['R1 work in office'],1,R1 work in office,R1 work in office,str,False,Work,"[1438, 1369]",['R1 work in office'],R1 work in office,[],no_activity,2009-08-02,7,early_morning,sun,M001_OFF,0 days 00:00:00.065389,4,0,1438,1369,1,R1 work in office,['R1 work in office'],5,3
