time,original_idx,date,sensor,state,activity_full,datetime,activity,marker,activity_list,num_activities,activity_list_str,first_activity,sensor_data_type,is_numeric,first_activity_l2,sensor_location,activity_list_R1,first_activity_R1,activity_list_R2,first_activity_R2,date_col,hour,part_of_day,dow,sensor_reading,time_delta,daily_subgroup,bucket_number,x,y,value,label_first,label_list,cluster_id,cluster_sample_id
11,25015,2009-07-25 17:23:17.018799,M026,OFF,,2009-07-25 17:23:17.018799,,,[],0,,no_activity,str,False,No_Activity,"[1580, 964]",[],no_activity,[],no_activity,2009-07-25,17,evening,sat,M026_OFF,0 days 00:00:03.919824,4,0,1580,964,1,no_activity,[],19,0
12,25016,2009-07-25 17:23:18.089816,M026,ON,,2009-07-25 17:23:18.089816,,,[],0,,no_activity,str,False,No_Activity,"[1580, 964]",[],no_activity,[],no_activity,2009-07-25,17,evening,sat,M026_ON,0 days 00:00:01.071017,4,0,1580,964,1,no_activity,[],19,0
13,25017,2009-07-25 17:23:24.017887,M026,OFF,,2009-07-25 17:23:24.017887,,,[],0,,no_activity,str,False,No_Activity,"[1580, 964]",[],no_activity,[],no_activity,2009-07-25,17,evening,sat,M026_OFF,0 days 00:00:05.928071,4,0,1580,964,1,no_activity,[],19,0
14,25018,2009-07-25 17:23:29.007382,M026,ON,,2009-07-25 17:23:29.007382,,,[],0,,no_activity,str,False,No_Activity,"[1580, 964]",[],no_activity,[],no_activity,2009-07-25,17,evening,sat,M026_ON,0 days 00:00:04.989495,4,0,1580,964,1,no_activity,[],19,0
15,25019,2009-07-25 17:23:36.099832,M026,OFF,,2009-07-25 17:23:36.099832,,,[],0,,no_activity,str,False,No_Activity,"[1580, 964]",[],no_activity,[],no_activity,2009-07-25,17,evening,sat,M026_OFF,0 days 00:00:07.092450,4,0,1580,964,1,no_activity,[],19,0
16,25020,2009-07-25 17:23:38.095097,M026,ON,,2009-07-25 17:23:38.095097,,,[],0,,no_activity,str,False,No_Activity,"[1580, 964]",[],no_activity,[],no_activity,2009-07-25,17,evening,sat,M026_ON,0 days 00:00:01.995265,4,0,1580,964,1,no_activity,[],19,0
17,25021,2009-07-25 17:23:48.036223,M026,OFF,,2009-07-25 17:23:48.036223,,,[],0,,no_activity,str,False,No_Activity,"[1580, 964]",[],no_activity,[],no_activity,2009-07-25,17,evening,sat,M026_OFF,0 days 00:00:09.941126,4,0,1580,964,1,no_activity,[],19,0
18,25022,2009-07-25 17:23:49.024364,M026,ON,,2009-07-25 17:23:49.024364,,,[],0,,no_activity,str,False,No_Activity,"[1580, 964]",[],no_activity,[],no_activity,2009-07-25,17,evening,sat,M026_ON,0 days 00:00:00.988141,4,0,1580,964,1,no_activity,[],19,0
19,25023,2009-07-25 17:23:51.039121,M026,OFF,,2009-07-25 17:23:51.039121,,,[],0,,no_activity,str,False,No_Activity,"[1580, 964]",[],no_activity,[],no_activity,2009-07-25,17,evening,sat,M026_OFF,0 days 00:00:02.014757,4,0,1580,964,1,no_activity,[],19,0
20,25024,2009-07-25 17:23:52.071086,M026,ON,,2009-07-25 17:23:52.071086,,,[],0,,no_activity,str,False,No_Activity,"[1580, 964]",[],no_activity,[],no_activity,2009-07-25,17,evening,sat,M026_ON,0 days 00:00:01.031965,4,0,1580,964,1,no_activity,[],19,0
