time,original_idx,date,sensor,state,activity_full,datetime,activity,marker,activity_list,num_activities,activity_list_str,first_activity,sensor_data_type,is_numeric,first_activity_l2,sensor_location,activity_list_R1,first_activity_R1,activity_list_R2,first_activity_R2,date_col,hour,part_of_day,dow,sensor_reading,time_delta,daily_subgroup,bucket_number,x,y,value,label_first,label_list,cluster_id,cluster_sample_id
11,129554,2009-08-03 12:36:27.089261,M022,OFF,,2009-08-03 12:36:27.089261,,,['Lunch'],1,Lunch,Lunch,str,False,Eat,"[694, 1791]",[],no_activity,[],no_activity,2009-08-03,12,afternoon,mon,M022_OFF,0 days 00:00:04.000867,6,0,694,1791,1,Lunch,['Lunch'],11,3
12,129555,2009-08-03 12:36:29.020045,M019,ON,,2009-08-03 12:36:29.020045,,,['Lunch'],1,Lunch,Lunch,str,False,Eat,"[568, 1522]",[],no_activity,[],no_activity,2009-08-03,12,afternoon,mon,M019_ON,0 days 00:00:01.930784,6,0,568,1522,1,Lunch,['Lunch'],11,3
13,129556,2009-08-03 12:36:32.028189,M019,OFF,,2009-08-03 12:36:32.028189,,,['Lunch'],1,Lunch,Lunch,str,False,Eat,"[568, 1522]",[],no_activity,[],no_activity,2009-08-03,12,afternoon,mon,M019_OFF,0 days 00:00:03.008144,6,0,568,1522,1,Lunch,['Lunch'],11,3
14,129557,2009-08-03 12:36:32.076132,M022,ON,,2009-08-03 12:36:32.076132,,,['Lunch'],1,Lunch,Lunch,str,False,Eat,"[694, 1791]",[],no_activity,[],no_activity,2009-08-03,12,afternoon,mon,M022_ON,0 days 00:00:00.047943,6,0,694,1791,1,Lunch,['Lunch'],11,3
15,129558,2009-08-03 12:36:34.088419,M012,ON,,2009-08-03 12:36:34.088419,,,['Lunch'],1,Lunch,Lunch,str,False,Eat,"[1006, 1502]",[],no_activity,[],no_activity,2009-08-03,12,afternoon,mon,M012_ON,0 days 00:00:02.012287,6,0,1006,1502,1,Lunch,['Lunch'],11,3
16,129559,2009-08-03 12:36:35.015327,M011,ON,,2009-08-03 12:36:35.015327,,,['Lunch'],1,Lunch,Lunch,str,False,Eat,"[1061, 1379]",[],no_activity,[],no_activity,2009-08-03,12,afternoon,mon,M011_ON,0 days 00:00:00.926908,6,0,1061,1379,1,Lunch,['Lunch'],11,3
17,129560,2009-08-03 12:36:35.082239,M022,OFF,,2009-08-03 12:36:35.082239,,,['Lunch'],1,Lunch,Lunch,str,False,Eat,"[694, 1791]",[],no_activity,[],no_activity,2009-08-03,12,afternoon,mon,M022_OFF,0 days 00:00:00.066912,6,0,694,1791,1,Lunch,['Lunch'],11,3
18,129561,2009-08-03 12:36:36.059537,M024,OFF,,2009-08-03 12:36:36.059537,,,['Lunch'],1,Lunch,Lunch,str,False,Eat,"[149, 1924]",[],no_activity,[],no_activity,2009-08-03,12,afternoon,mon,M024_OFF,0 days 00:00:00.977298,6,0,149,1924,1,Lunch,['Lunch'],11,3
19,129562,2009-08-03 12:36:37.066918,M010,ON,Lunch end,2009-08-03 12:36:37.066918,Lunch,end,['Lunch'],1,Lunch,Lunch,str,False,Eat,"[1551, 1866]",[],no_activity,[],no_activity,2009-08-03,12,afternoon,mon,M010_ON,0 days 00:00:01.007381,6,0,1551,1866,1,Lunch,['Lunch'],11,3
20,129563,2009-08-03 12:36:38.004455,M012,OFF,,2009-08-03 12:36:38.004455,,,[],0,,no_activity,str,False,No_Activity,"[1006, 1502]",[],no_activity,[],no_activity,2009-08-03,12,afternoon,mon,M012_OFF,0 days 00:00:00.937537,6,0,1006,1502,1,no_activity,[],11,3
